seqnames	start	end	vsx2.peak.id	ints_cluster
chr11	12273695	12274095	vsx2_chip_e14.5_436	e14.5
chr11	12559080	12559480	vsx2_chip_e14.5_437	e14.5
chr11	16820071	16820471	vsx2_chip_e14.5_438	e14.5
chr11	18604866	18605266	vsx2_chip_e14.5_439	e14.5
chr11	18751542	18751942	vsx2_chip_e14.5_440	e14.5
chr11	18880327	18880727	vsx2_chip_e14.5_441	e14.5
chr11	18883137	18883537	vsx2_chip_e14.5_442	e14.5
chr11	18919306	18919706	vsx2_chip_e14.5_443	e14.5
chr11	18944885	18945285	vsx2_chip_e14.5_444	e14.5
chr11	18992747	18993147	vsx2_chip_e14.5_445	e14.5
chr11	19150934	19151334	vsx2_chip_e14.5_446	e14.5
chr11	19475429	19475829	vsx2_chip_e14.5_447	e14.5
chr11	19714257	19714657	vsx2_chip_e14.5_448	e14.5
chr11	19919964	19920364	vsx2_chip_e14.5_449	e14.5
chr11	21033940	21034340	vsx2_chip_e14.5_450	e14.5
chr11	21239753	21240153	vsx2_chip_e14.5_451	e14.5
chr11	21307933	21308333	vsx2_chip_e14.5_452	e14.5
chr11	22007558	22007958	vsx2_chip_e14.5_453	e14.5
chr11	22040053	22040453	vsx2_chip_e14.5_454	e14.5
chr11	23140706	23141106	vsx2_chip_e14.5_455	e14.5
chr11	23665812	23666212	vsx2_chip_e14.5_456	e14.5
chr11	24349889	24350289	vsx2_chip_e14.5_457	e14.5
chr11	24370470	24370870	vsx2_chip_e14.5_458	e14.5
chr11	24829809	24830209	vsx2_chip_e14.5_459	e14.5
chr11	25057663	25058063	vsx2_chip_e14.5_460	e14.5
chr11	25573353	25573753	vsx2_chip_e14.5_461	e14.5
chr11	25696116	25696516	vsx2_chip_e14.5_462	e14.5
chr11	25856005	25856405	vsx2_chip_e14.5_463	e14.5
chr11	26103928	26104328	vsx2_chip_e14.5_464	e14.5
chr11	26667269	26667669	vsx2_chip_e14.5_465	e14.5
chr11	26817446	26817846	vsx2_chip_e14.5_466	e14.5
chr11	26961553	26961953	vsx2_chip_e14.5_467	e14.5
chr11	26971226	26971626	vsx2_chip_e14.5_468	e14.5
chr11	28648854	28649254	vsx2_chip_e14.5_469	e14.5
chr11	29242074	29242474	vsx2_chip_e14.5_470	e14.5
chr11	30268404	30268804	vsx2_chip_e14.5_471	e14.5
chr11	30649718	30650118	vsx2_chip_e14.5_472	e14.5
chr11	30755465	30755865	vsx2_chip_e14.5_473	e14.5
chr11	31680206	31680606	vsx2_chip_e14.5_474	e14.5
chr11	31734084	31734484	vsx2_chip_e14.5_475	e14.5
chr11	32274098	32274498	vsx2_chip_e14.5_476	e14.5
chr11	32709583	32709983	vsx2_chip_e14.5_477	e14.5
chr11	34290248	34290648	vsx2_chip_e14.5_478	e14.5
chr11	34316283	34316683	vsx2_chip_e14.5_479	e14.5
chr11	35118578	35118978	vsx2_chip_e14.5_480	e14.5
chr11	35473156	35473556	vsx2_chip_e14.5_481	e14.5
chr11	35613479	35613879	vsx2_chip_e14.5_482	e14.5
chr11	35663630	35664030	vsx2_chip_e14.5_483	e14.5
chr11	35913511	35913911	vsx2_chip_e14.5_484	e14.5
chr11	35939136	35939536	vsx2_chip_e14.5_485	e14.5
chr11	36054513	36054913	vsx2_chip_e14.5_486	e14.5
chr11	36134621	36135021	vsx2_chip_e14.5_487	e14.5
chr11	36137894	36138294	vsx2_chip_e14.5_488	e14.5
chr11	36676503	36676903	vsx2_chip_e14.5_489	e14.5
chr11	39525235	39525635	vsx2_chip_e14.5_490	e14.5
chr11	40312659	40313059	vsx2_chip_e14.5_491	e14.5
chr11	40456501	40456901	vsx2_chip_e14.5_492	e14.5
chr11	40693112	40693512	vsx2_chip_e14.5_493	e14.5
chr11	40755274	40755674	vsx2_chip_e14.5_494	e14.5
chr11	41261281	41261681	vsx2_chip_e14.5_495	e14.5
chr11	43539938	43540338	vsx2_chip_e14.5_496	e14.5
chr11	44650295	44650695	vsx2_chip_e14.5_497	e14.5
chr11	44785037	44785437	vsx2_chip_e14.5_498	e14.5
chr11	44792850	44793250	vsx2_chip_e14.5_499	e14.5
chr11	45008088	45008488	vsx2_chip_e14.5_500	e14.5
chr11	45264158	45264558	vsx2_chip_e14.5_501	e14.5
chr11	45925414	45925814	vsx2_chip_e14.5_502	e14.5
chr11	46309886	46310286	vsx2_chip_e14.5_503	e14.5
chr11	47264266	47264666	vsx2_chip_e14.5_504	e14.5
chr11	48037977	48038377	vsx2_chip_e14.5_505	e14.5
chr11	48856351	48856751	vsx2_chip_e14.5_506	e14.5
chr11	49848397	49848797	vsx2_chip_e14.5_507	e14.5
chr11	49938842	49939242	vsx2_chip_e14.5_508	e14.5
chr11	53032324	53032724	vsx2_chip_e14.5_509	e14.5
chr11	53067934	53068334	vsx2_chip_e14.5_510	e14.5
chr11	53627228	53627628	vsx2_chip_e14.5_511	e14.5
chr11	53742400	53742800	vsx2_chip_e14.5_512	e14.5
chr11	55158854	55159254	vsx2_chip_e14.5_513	e14.5
chr11	56338513	56338913	vsx2_chip_e14.5_514	e14.5
chr11	57760532	57760932	vsx2_chip_e14.5_515	e14.5
chr11	57773856	57774256	vsx2_chip_e14.5_516	e14.5
chr11	57802699	57803099	vsx2_chip_e14.5_517	e14.5
chr11	58846782	58847182	vsx2_chip_e14.5_518	e14.5
chr11	58953323	58953723	vsx2_chip_e14.5_519	e14.5
chr11	59239014	59239414	vsx2_chip_e14.5_520	e14.5
chr11	60139866	60140266	vsx2_chip_e14.5_521	e14.5
chr11	60705640	60706040	vsx2_chip_e14.5_522	e14.5
chr11	60895960	60896360	vsx2_chip_e14.5_523	e14.5
chr11	61483444	61483844	vsx2_chip_e14.5_524	e14.5
chr11	61674607	61675007	vsx2_chip_e14.5_525	e14.5
chr11	63300007	63300407	vsx2_chip_e14.5_526	e14.5
chr11	63404711	63405111	vsx2_chip_e14.5_527	e14.5
chr11	63455071	63455471	vsx2_chip_e14.5_528	e14.5
chr11	63482523	63482923	vsx2_chip_e14.5_529	e14.5
chr11	63546241	63546641	vsx2_chip_e14.5_530	e14.5
chr11	63785245	63785645	vsx2_chip_e14.5_531	e14.5
chr11	63791236	63791636	vsx2_chip_e14.5_532	e14.5
chr11	63952363	63952763	vsx2_chip_e14.5_533	e14.5
chr11	65066584	65066984	vsx2_chip_e14.5_534	e14.5
chr11	65269692	65270092	vsx2_chip_e14.5_535	e14.5
chr11	65786838	65787238	vsx2_chip_e14.5_536	e14.5
chr11	66984566	66984966	vsx2_chip_e14.5_537	e14.5
chr11	67636916	67637316	vsx2_chip_e14.5_538	e14.5
chr11	67897269	67897669	vsx2_chip_e14.5_539	e14.5
chr11	68399245	68399645	vsx2_chip_e14.5_540	e14.5
chr11	69527656	69528056	vsx2_chip_e14.5_541	e14.5
chr11	70057407	70057807	vsx2_chip_e14.5_542	e14.5
chr11	70935237	70935637	vsx2_chip_e14.5_543	e14.5
chr11	71439937	71440337	vsx2_chip_e14.5_544	e14.5
chr11	71447795	71448195	vsx2_chip_e14.5_545	e14.5
chr11	71496279	71496679	vsx2_chip_e14.5_546	e14.5
chr11	71846536	71846936	vsx2_chip_e14.5_547	e14.5
chr11	72072334	72072734	vsx2_chip_e14.5_548	e14.5
chr11	74876741	74877141	vsx2_chip_e14.5_549	e14.5
chr11	75263758	75264158	vsx2_chip_e14.5_550	e14.5
chr11	75273328	75273728	vsx2_chip_e14.5_551	e14.5
chr11	75573625	75574025	vsx2_chip_e14.5_552	e14.5
chr11	75901333	75901733	vsx2_chip_e14.5_553	e14.5
chr11	76334598	76334998	vsx2_chip_e14.5_554	e14.5
chr11	76462154	76462554	vsx2_chip_e14.5_555	e14.5
chr11	76563777	76564177	vsx2_chip_e14.5_556	e14.5
chr11	76643997	76644397	vsx2_chip_e14.5_557	e14.5
chr11	76647003	76647403	vsx2_chip_e14.5_558	e14.5
chr11	77462114	77462514	vsx2_chip_e14.5_559	e14.5
chr11	77848194	77848594	vsx2_chip_e14.5_560	e14.5
chr11	77965376	77965776	vsx2_chip_e14.5_561	e14.5
chr11	78642609	78643009	vsx2_chip_e14.5_562	e14.5
chr11	78753133	78753533	vsx2_chip_e14.5_563	e14.5
chr11	78816990	78817390	vsx2_chip_e14.5_564	e14.5
chr11	79030535	79030935	vsx2_chip_e14.5_565	e14.5
chr11	79494903	79495303	vsx2_chip_e14.5_566	e14.5
chr11	79600149	79600549	vsx2_chip_e14.5_567	e14.5
chr11	80480656	80481056	vsx2_chip_e14.5_568	e14.5
chr11	80518486	80518886	vsx2_chip_e14.5_569	e14.5
chr11	80590349	80590749	vsx2_chip_e14.5_570	e14.5
chr11	81040233	81040633	vsx2_chip_e14.5_571	e14.5
chr11	82406318	82406718	vsx2_chip_e14.5_572	e14.5
chr11	83483534	83483934	vsx2_chip_e14.5_573	e14.5
chr11	83556399	83556799	vsx2_chip_e14.5_574	e14.5
chr11	83965000	83965400	vsx2_chip_e14.5_575	e14.5
chr11	84073016	84073416	vsx2_chip_e14.5_576	e14.5
chr11	84271645	84272045	vsx2_chip_e14.5_577	e14.5
chr11	84382595	84382995	vsx2_chip_e14.5_578	e14.5
chr11	84690505	84690905	vsx2_chip_e14.5_579	e14.5
chr11	85714545	85714945	vsx2_chip_e14.5_580	e14.5
chr11	85746421	85746821	vsx2_chip_e14.5_581	e14.5
chr11	85843472	85843872	vsx2_chip_e14.5_582	e14.5
chr11	85875850	85876250	vsx2_chip_e14.5_583	e14.5
chr11	85894770	85895170	vsx2_chip_e14.5_584	e14.5
chr11	86039254	86039654	vsx2_chip_e14.5_585	e14.5
chr11	86052623	86053023	vsx2_chip_e14.5_586	e14.5
chr11	86484159	86484559	vsx2_chip_e14.5_587	e14.5
chr11	86852177	86852577	vsx2_chip_e14.5_588	e14.5
chr11	87268954	87269354	vsx2_chip_e14.5_589	e14.5
chr11	87478194	87478594	vsx2_chip_e14.5_590	e14.5
chr11	87805268	87805668	vsx2_chip_e14.5_591	e14.5
chr11	88028394	88028794	vsx2_chip_e14.5_592	e14.5
chr11	88111353	88111753	vsx2_chip_e14.5_593	e14.5
chr11	88128147	88128547	vsx2_chip_e14.5_594	e14.5
chr11	88240508	88240908	vsx2_chip_e14.5_595	e14.5
chr11	88342018	88342418	vsx2_chip_e14.5_596	e14.5
chr11	88405056	88405456	vsx2_chip_e14.5_597	e14.5
chr11	88534511	88534911	vsx2_chip_e14.5_598	e14.5
chr11	88585265	88585665	vsx2_chip_e14.5_599	e14.5
chr11	88629700	88630100	vsx2_chip_e14.5_600	e14.5
chr11	89527885	89528285	vsx2_chip_e14.5_601	e14.5
chr11	90548326	90548726	vsx2_chip_e14.5_602	e14.5
chr11	90552457	90552857	vsx2_chip_e14.5_603	e14.5
chr11	93885781	93886181	vsx2_chip_e14.5_604	e14.5
chr11	94327551	94327951	vsx2_chip_e14.5_605	e14.5
chr11	95129884	95130284	vsx2_chip_e14.5_606	e14.5
chr11	95642528	95642928	vsx2_chip_e14.5_607	e14.5
chr11	95711888	95712288	vsx2_chip_e14.5_608	e14.5
chr11	96885778	96886178	vsx2_chip_e14.5_609	e14.5
chr11	96997319	96997719	vsx2_chip_e14.5_610	e14.5
chr11	97618613	97619013	vsx2_chip_e14.5_611	e14.5
chr11	97650206	97650606	vsx2_chip_e14.5_612	e14.5
chr11	97733627	97734027	vsx2_chip_e14.5_613	e14.5
chr11	98265046	98265446	vsx2_chip_e14.5_614	e14.5
chr11	98560605	98561005	vsx2_chip_e14.5_615	e14.5
chr11	98740526	98740926	vsx2_chip_e14.5_616	e14.5
chr11	101138864	101139264	vsx2_chip_e14.5_617	e14.5
chr11	102010198	102010598	vsx2_chip_e14.5_618	e14.5
chr11	102053536	102053936	vsx2_chip_e14.5_619	e14.5
chr11	102089485	102089885	vsx2_chip_e14.5_620	e14.5
chr11	102227758	102228158	vsx2_chip_e14.5_621	e14.5
chr11	102267442	102267842	vsx2_chip_e14.5_622	e14.5
chr11	102441788	102442188	vsx2_chip_e14.5_623	e14.5
chr11	102610571	102610971	vsx2_chip_e14.5_624	e14.5
chr11	102728510	102728910	vsx2_chip_e14.5_625	e14.5
chr11	103093866	103094266	vsx2_chip_e14.5_626	e14.5
chr11	103132806	103133206	vsx2_chip_e14.5_627	e14.5
chr11	103809168	103809568	vsx2_chip_e14.5_628	e14.5
chr11	105245101	105245501	vsx2_chip_e14.5_629	e14.5
chr11	105591078	105591478	vsx2_chip_e14.5_630	e14.5
chr11	106659527	106659927	vsx2_chip_e14.5_631	e14.5
chr11	107860153	107860553	vsx2_chip_e14.5_632	e14.5
chr11	108224055	108224455	vsx2_chip_e14.5_633	e14.5
chr11	108558950	108559350	vsx2_chip_e14.5_634	e14.5
chr11	108836603	108837003	vsx2_chip_e14.5_635	e14.5
chr11	110271675	110272075	vsx2_chip_e14.5_636	e14.5
chr11	110334436	110334836	vsx2_chip_e14.5_637	e14.5
chr11	111060230	111060630	vsx2_chip_e14.5_638	e14.5
chr11	111605452	111605852	vsx2_chip_e14.5_639	e14.5
chr11	111642905	111643305	vsx2_chip_e14.5_640	e14.5
chr11	111652985	111653385	vsx2_chip_e14.5_641	e14.5
chr11	112140515	112140915	vsx2_chip_e14.5_642	e14.5
chr11	112197596	112197996	vsx2_chip_e14.5_643	e14.5
chr11	112707362	112707762	vsx2_chip_e14.5_644	e14.5
chr11	112708311	112708711	vsx2_chip_e14.5_645	e14.5
chr11	112976970	112977370	vsx2_chip_e14.5_646	e14.5
chr11	113798984	113799384	vsx2_chip_e14.5_647	e14.5
chr11	113844217	113844617	vsx2_chip_e14.5_648	e14.5
chr11	114016849	114017249	vsx2_chip_e14.5_649	e14.5
chr11	114317529	114317929	vsx2_chip_e14.5_650	e14.5
chr11	114466043	114466443	vsx2_chip_e14.5_651	e14.5
chr11	114512798	114513198	vsx2_chip_e14.5_652	e14.5
chr11	114851029	114851429	vsx2_chip_e14.5_653	e14.5
chr11	115226844	115227244	vsx2_chip_e14.5_654	e14.5
chr11	115835453	115835853	vsx2_chip_e14.5_655	e14.5
chr11	116161821	116162221	vsx2_chip_e14.5_656	e14.5
chr11	116469953	116470353	vsx2_chip_e14.5_657	e14.5
chr11	117003706	117004106	vsx2_chip_e14.5_658	e14.5
chr11	117029635	117030035	vsx2_chip_e14.5_659	e14.5
chr11	117059950	117060350	vsx2_chip_e14.5_660	e14.5
chr11	117414993	117415393	vsx2_chip_e14.5_661	e14.5
chr11	117628289	117628689	vsx2_chip_e14.5_662	e14.5
chr11	117889873	117890273	vsx2_chip_e14.5_663	e14.5
chr11	118874527	118874927	vsx2_chip_e14.5_664	e14.5
chr11	119082938	119083338	vsx2_chip_e14.5_665	e14.5
chr11	120169259	120169659	vsx2_chip_e14.5_666	e14.5
chr12	3426319	3426719	vsx2_chip_e14.5_667	e14.5
chr12	4523723	4524123	vsx2_chip_e14.5_668	e14.5
chr12	5190233	5190633	vsx2_chip_e14.5_669	e14.5
chr12	6307455	6307855	vsx2_chip_e14.5_670	e14.5
chr12	7289493	7289893	vsx2_chip_e14.5_671	e14.5
chr12	9029679	9030079	vsx2_chip_e14.5_672	e14.5
chr12	10804457	10804857	vsx2_chip_e14.5_673	e14.5
chr12	11435829	11436229	vsx2_chip_e14.5_674	e14.5
chr12	12581279	12581679	vsx2_chip_e14.5_675	e14.5
chr12	13042928	13043328	vsx2_chip_e14.5_676	e14.5
chr12	17557517	17557917	vsx2_chip_e14.5_677	e14.5
chr12	17742204	17742604	vsx2_chip_e14.5_678	e14.5
chr12	21417748	21418148	vsx2_chip_e14.5_679	e14.5
chr12	24606067	24606467	vsx2_chip_e14.5_680	e14.5
chr12	24845274	24845674	vsx2_chip_e14.5_681	e14.5
chr12	25164435	25164835	vsx2_chip_e14.5_682	e14.5
chr12	25376567	25376967	vsx2_chip_e14.5_683	e14.5
chr12	25379685	25380085	vsx2_chip_e14.5_684	e14.5
chr12	26412172	26412572	vsx2_chip_e14.5_685	e14.5
chr12	26488375	26488775	vsx2_chip_e14.5_686	e14.5
chr12	26556434	26556834	vsx2_chip_e14.5_687	e14.5
chr12	26613217	26613617	vsx2_chip_e14.5_688	e14.5
chr12	27646872	27647272	vsx2_chip_e14.5_689	e14.5
chr12	28710613	28711013	vsx2_chip_e14.5_690	e14.5
chr12	28775161	28775561	vsx2_chip_e14.5_691	e14.5
chr12	29121199	29121599	vsx2_chip_e14.5_692	e14.5
chr12	29548082	29548482	vsx2_chip_e14.5_693	e14.5
chr12	29664494	29664894	vsx2_chip_e14.5_694	e14.5
chr12	31222579	31222979	vsx2_chip_e14.5_695	e14.5
chr12	31233108	31233508	vsx2_chip_e14.5_696	e14.5
chr12	35980291	35980691	vsx2_chip_e14.5_697	e14.5
chr12	37507636	37508036	vsx2_chip_e14.5_698	e14.5
chr12	38780514	38780914	vsx2_chip_e14.5_699	e14.5
chr12	39301292	39301692	vsx2_chip_e14.5_700	e14.5
chr12	39885270	39885670	vsx2_chip_e14.5_701	e14.5
chr12	40037328	40037728	vsx2_chip_e14.5_702	e14.5
chr12	40837023	40837423	vsx2_chip_e14.5_703	e14.5
chr12	40985835	40986235	vsx2_chip_e14.5_704	e14.5
chr12	40988605	40989005	vsx2_chip_e14.5_705	e14.5
chr12	41351008	41351408	vsx2_chip_e14.5_706	e14.5
chr12	41560062	41560462	vsx2_chip_e14.5_707	e14.5
chr12	41565696	41566096	vsx2_chip_e14.5_708	e14.5
chr12	43540221	43540621	vsx2_chip_e14.5_709	e14.5
chr12	44209032	44209432	vsx2_chip_e14.5_710	e14.5
chr12	44437495	44437895	vsx2_chip_e14.5_711	e14.5
chr12	44839866	44840266	vsx2_chip_e14.5_712	e14.5
chr12	44989900	44990300	vsx2_chip_e14.5_713	e14.5
chr12	45171938	45172338	vsx2_chip_e14.5_714	e14.5
chr12	49392654	49393054	vsx2_chip_e14.5_715	e14.5
chr12	49975587	49975987	vsx2_chip_e14.5_716	e14.5
chr12	50120538	50120938	vsx2_chip_e14.5_717	e14.5
chr12	50121789	50122189	vsx2_chip_e14.5_718	e14.5
chr12	50430292	50430692	vsx2_chip_e14.5_719	e14.5
chr12	50873630	50874030	vsx2_chip_e14.5_720	e14.5
chr12	51002010	51002410	vsx2_chip_e14.5_721	e14.5
chr12	51081800	51082200	vsx2_chip_e14.5_722	e14.5
chr12	51594623	51595023	vsx2_chip_e14.5_723	e14.5
chr12	51865530	51865930	vsx2_chip_e14.5_724	e14.5
chr12	51954008	51954408	vsx2_chip_e14.5_725	e14.5
chr12	53112295	53112695	vsx2_chip_e14.5_726	e14.5
chr12	53492930	53493330	vsx2_chip_e14.5_727	e14.5
chr12	53827660	53828060	vsx2_chip_e14.5_728	e14.5
chr12	54060660	54061060	vsx2_chip_e14.5_729	e14.5
chr12	54093625	54094025	vsx2_chip_e14.5_730	e14.5
chr12	55446697	55447097	vsx2_chip_e14.5_731	e14.5
chr12	55465132	55465532	vsx2_chip_e14.5_732	e14.5
chr12	55505738	55506138	vsx2_chip_e14.5_733	e14.5
chr12	55536658	55537058	vsx2_chip_e14.5_734	e14.5
chr12	56004524	56004924	vsx2_chip_e14.5_735	e14.5
chr12	56005865	56006265	vsx2_chip_e14.5_736	e14.5
chr12	56402065	56402465	vsx2_chip_e14.5_737	e14.5
chr12	56458735	56459135	vsx2_chip_e14.5_738	e14.5
chr12	56471109	56471509	vsx2_chip_e14.5_739	e14.5
chr12	56473138	56473538	vsx2_chip_e14.5_740	e14.5
chr12	57138806	57139206	vsx2_chip_e14.5_741	e14.5
chr12	57544702	57545102	vsx2_chip_e14.5_742	e14.5
chr12	59061322	59061722	vsx2_chip_e14.5_743	e14.5
chr12	59461475	59461875	vsx2_chip_e14.5_744	e14.5
chr12	65389575	65389975	vsx2_chip_e14.5_745	e14.5
chr12	66317579	66317979	vsx2_chip_e14.5_746	e14.5
chr12	68365366	68365766	vsx2_chip_e14.5_747	e14.5
chr12	69537226	69537626	vsx2_chip_e14.5_748	e14.5
chr12	70070333	70070733	vsx2_chip_e14.5_749	e14.5
chr12	70354908	70355308	vsx2_chip_e14.5_750	e14.5
chr12	71014124	71014524	vsx2_chip_e14.5_751	e14.5
chr12	71959254	71959654	vsx2_chip_e14.5_752	e14.5
chr12	71976902	71977302	vsx2_chip_e14.5_753	e14.5
chr12	72093104	72093504	vsx2_chip_e14.5_754	e14.5
chr12	72852139	72852539	vsx2_chip_e14.5_755	e14.5
chr12	72944518	72944918	vsx2_chip_e14.5_756	e14.5
chr12	73051198	73051598	vsx2_chip_e14.5_757	e14.5
chr12	73693262	73693662	vsx2_chip_e14.5_758	e14.5
chr12	73997001	73997401	vsx2_chip_e14.5_759	e14.5
chr12	75389520	75389920	vsx2_chip_e14.5_760	e14.5
chr12	75735718	75736118	vsx2_chip_e14.5_761	e14.5
chr12	76403407	76403807	vsx2_chip_e14.5_762	e14.5
chr12	77991643	77992043	vsx2_chip_e14.5_763	e14.5
chr12	78987622	78988022	vsx2_chip_e14.5_764	e14.5
chr12	79609266	79609666	vsx2_chip_e14.5_765	e14.5
chr12	79846781	79847181	vsx2_chip_e14.5_766	e14.5
chr12	79859414	79859814	vsx2_chip_e14.5_767	e14.5
chr12	79879563	79879963	vsx2_chip_e14.5_768	e14.5
chr12	80135435	80135835	vsx2_chip_e14.5_769	e14.5
chr12	80998849	80999249	vsx2_chip_e14.5_770	e14.5
chr12	81002761	81003161	vsx2_chip_e14.5_771	e14.5
chr12	82335058	82335458	vsx2_chip_e14.5_772	e14.5
chr12	82339342	82339742	vsx2_chip_e14.5_773	e14.5
chr12	83044546	83044946	vsx2_chip_e14.5_774	e14.5
chr12	83485353	83485753	vsx2_chip_e14.5_775	e14.5
chr12	83631906	83632306	vsx2_chip_e14.5_776	e14.5
chr12	84532093	84532493	vsx2_chip_e14.5_777	e14.5
chr12	84541480	84541880	vsx2_chip_e14.5_778	e14.5
chr12	86071457	86071857	vsx2_chip_e14.5_779	e14.5
chr12	86129678	86130078	vsx2_chip_e14.5_780	e14.5
chr12	86220541	86220941	vsx2_chip_e14.5_781	e14.5
chr12	86379713	86380113	vsx2_chip_e14.5_782	e14.5
chr12	86911503	86911903	vsx2_chip_e14.5_783	e14.5
chr12	88801428	88801828	vsx2_chip_e14.5_784	e14.5
chr12	88850412	88850812	vsx2_chip_e14.5_785	e14.5
chr12	89181211	89181611	vsx2_chip_e14.5_786	e14.5
chr12	91326099	91326499	vsx2_chip_e14.5_787	e14.5
chr12	91589661	91590061	vsx2_chip_e14.5_788	e14.5
chr12	91684255	91684655	vsx2_chip_e14.5_789	e14.5
chr12	91720052	91720452	vsx2_chip_e14.5_790	e14.5
chr12	91849139	91849539	vsx2_chip_e14.5_791	e14.5
chr12	92293281	92293681	vsx2_chip_e14.5_792	e14.5
chr12	92589272	92589672	vsx2_chip_e14.5_793	e14.5
chr12	95960502	95960902	vsx2_chip_e14.5_794	e14.5
chr12	98884464	98884864	vsx2_chip_e14.5_795	e14.5
chr12	99008398	99008798	vsx2_chip_e14.5_796	e14.5
chr12	100604568	100604968	vsx2_chip_e14.5_797	e14.5
chr12	100735080	100735480	vsx2_chip_e14.5_798	e14.5
chr12	101015843	101016243	vsx2_chip_e14.5_799	e14.5
chr12	102166687	102167087	vsx2_chip_e14.5_800	e14.5
chr12	102511345	102511745	vsx2_chip_e14.5_801	e14.5
chr12	102704024	102704424	vsx2_chip_e14.5_802	e14.5
chr12	104827646	104828046	vsx2_chip_e14.5_803	e14.5
chr12	104875136	104875536	vsx2_chip_e14.5_804	e14.5
chr12	105455074	105455474	vsx2_chip_e14.5_805	e14.5
chr12	106081692	106082092	vsx2_chip_e14.5_806	e14.5
chr12	108179502	108179902	vsx2_chip_e14.5_807	e14.5
chr12	108284975	108285375	vsx2_chip_e14.5_808	e14.5
chr12	108411662	108412062	vsx2_chip_e14.5_809	e14.5
chr12	108426988	108427388	vsx2_chip_e14.5_810	e14.5
chr12	109112607	109113007	vsx2_chip_e14.5_811	e14.5
chr12	109543732	109544132	vsx2_chip_e14.5_812	e14.5
chr12	109617172	109617572	vsx2_chip_e14.5_813	e14.5
chr12	109832983	109833383	vsx2_chip_e14.5_814	e14.5
chr12	110386365	110386765	vsx2_chip_e14.5_815	e14.5
chr12	111038576	111038976	vsx2_chip_e14.5_816	e14.5
chr12	112241692	112242092	vsx2_chip_e14.5_817	e14.5
chr12	112266304	112266704	vsx2_chip_e14.5_818	e14.5
chr12	112471904	112472304	vsx2_chip_e14.5_819	e14.5
chr12	112590722	112591122	vsx2_chip_e14.5_820	e14.5
chr12	112951235	112951635	vsx2_chip_e14.5_821	e14.5
chr12	116152881	116153281	vsx2_chip_e14.5_822	e14.5
chr12	117160619	117161019	vsx2_chip_e14.5_823	e14.5
chr12	117186931	117187331	vsx2_chip_e14.5_824	e14.5
chr12	117200454	117200854	vsx2_chip_e14.5_825	e14.5
chr12	117842775	117843175	vsx2_chip_e14.5_826	e14.5
chr12	118404174	118404574	vsx2_chip_e14.5_827	e14.5
chr12	118650915	118651315	vsx2_chip_e14.5_828	e14.5
chr12	118703706	118704106	vsx2_chip_e14.5_829	e14.5
chr12	118725888	118726288	vsx2_chip_e14.5_830	e14.5
chr13	3540229	3540629	vsx2_chip_e14.5_831	e14.5
chr13	6991842	6992242	vsx2_chip_e14.5_832	e14.5
chr13	8700979	8701379	vsx2_chip_e14.5_833	e14.5
chr13	9757723	9758123	vsx2_chip_e14.5_834	e14.5
chr13	11338218	11338618	vsx2_chip_e14.5_835	e14.5
chr13	12386103	12386503	vsx2_chip_e14.5_836	e14.5
chr13	12503550	12503950	vsx2_chip_e14.5_837	e14.5
chr13	15859933	15860333	vsx2_chip_e14.5_838	e14.5
chr13	20090031	20090431	vsx2_chip_e14.5_839	e14.5
chr13	21280299	21280699	vsx2_chip_e14.5_840	e14.5
chr13	21710730	21711130	vsx2_chip_e14.5_841	e14.5
chr13	21882792	21883192	vsx2_chip_e14.5_842	e14.5
chr13	22034866	22035266	vsx2_chip_e14.5_843	e14.5
chr13	23431231	23431631	vsx2_chip_e14.5_844	e14.5
chr13	23446093	23446493	vsx2_chip_e14.5_845	e14.5
chr13	23497862	23498262	vsx2_chip_e14.5_846	e14.5
chr13	23506432	23506832	vsx2_chip_e14.5_847	e14.5
chr13	23544158	23544558	vsx2_chip_e14.5_848	e14.5
chr13	23550683	23551083	vsx2_chip_e14.5_849	e14.5
chr13	23566317	23566717	vsx2_chip_e14.5_850	e14.5
chr13	23575550	23575950	vsx2_chip_e14.5_851	e14.5
chr13	23683920	23684320	vsx2_chip_e14.5_852	e14.5
chr13	23747225	23747625	vsx2_chip_e14.5_853	e14.5
chr13	24062714	24063114	vsx2_chip_e14.5_854	e14.5
chr13	24242551	24242951	vsx2_chip_e14.5_855	e14.5
chr13	24383883	24384283	vsx2_chip_e14.5_856	e14.5
chr13	24629314	24629714	vsx2_chip_e14.5_857	e14.5
chr13	24687255	24687655	vsx2_chip_e14.5_858	e14.5
chr13	25083225	25083625	vsx2_chip_e14.5_859	e14.5
chr13	25665690	25666090	vsx2_chip_e14.5_860	e14.5
chr13	26508751	26509151	vsx2_chip_e14.5_861	e14.5
chr13	28759836	28760236	vsx2_chip_e14.5_862	e14.5
chr13	29015626	29016026	vsx2_chip_e14.5_863	e14.5
chr13	29148908	29149308	vsx2_chip_e14.5_864	e14.5
chr13	29221990	29222390	vsx2_chip_e14.5_865	e14.5
chr13	29271413	29271813	vsx2_chip_e14.5_866	e14.5
chr13	29274269	29274669	vsx2_chip_e14.5_867	e14.5
chr13	29371117	29371517	vsx2_chip_e14.5_868	e14.5
chr13	30163457	30163857	vsx2_chip_e14.5_869	e14.5
chr13	30479786	30480186	vsx2_chip_e14.5_870	e14.5
chr13	30724821	30725221	vsx2_chip_e14.5_871	e14.5
