peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	cluster	row_cluster	small.cluster	khom_cluster	ehom_cluster	k50_mono	k50_di	q50_mono	q50_di	gene	k50_group	q50_group
peak.139	chr1	64298825	64299225	401	*	22.51573337	61.54290176	16.81538659	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Creb1	3	3
peak.140	chr1	64547391	64547791	401	*	105.0734224	120.2453619	13.21208946	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	1	Creb1	3	3
peak.141	chr1	64568115	64568515	401	*	106.0115779	118.3517341	18.01648563	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Creb1	3	3
peak.142	chr1	64570621	64571021	401	*	47.84593341	74.79829598	16.81538659	24.50938409	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Creb1	3	3
peak.143	chr1	64690472	64690872	401	*	59.10380009	69.11741274	2.402198084	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	0	0	1	0	Ccnyl1	0	1
peak.144	chr1	64804178	64804578	401	*	69.42351122	52.07476303	42.03846646	25.7348533	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Fzd5	1	1
peak.145	chr1	65035354	65035754	401	*	29.08282227	52.07476303	8.407693293	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Akr1cl	1	0
peak.146	chr1	65111261	65111661	401	*	26.2683556	71.95785436	9.608792334	6.127346023	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Cryga	3	1
peak.147	chr1	65178761	65179161	401	*	64.73273344	85.21324859	9.608792334	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Idh1	1	3
peak.148	chr1	65179918	65180318	401	*	68.48535566	74.79829598	52.84835784	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	1	Idh1	1	3
peak.149	chr1	65186296	65186696	401	*	103.1971113	120.2453619	15.61428754	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Pikfyve	0	0
peak.150	chr1	65394388	65394788	401	*	60.04195565	60.59608788	121.3110032	23.28391489	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	0	1	1	1	Crygf	2	3
peak.151	chr1	66115350	66115750	401	*	36.58806672	94.68138732	16.81538659	20.83297648	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	1	1	0	Crygf	2	3
peak.152	chr1	66321486	66321886	401	*	37.52622228	67.223785	21.61978275	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	1	Map2	3	3
peak.153	chr1	66339695	66340095	401	*	261.7454004	199.7777272	24.02198084	58.82252182	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Map2	3	3
peak.154	chr1	66364370	66364770	401	*	391.2108673	142.022081	60.05495209	50.24423739	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Map2	3	3
peak.155	chr1	66402636	66403036	401	*	198.8889781	43.55343817	22.82088179	28.1857917	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Map2	3	3
peak.156	chr1	66633463	66633863	401	*	143.5378002	143.9157087	20.41868371	40.44048375	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Rpe	3	1
peak.157	chr1	66686387	66686787	401	*	143.5378002	104.1495261	18.01648563	18.38203807	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Rpe	3	1
peak.158	chr1	66782409	66782809	401	*	87.2484668	98.46864281	22.82088179	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Kansl1l	3	3
peak.159	chr1	66831216	66831616	401	*	283.3229782	52.07476303	111.7022109	58.82252182	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.lost	1	1	1	1	Acadl	3	3
peak.160	chr1	69296796	69297196	401	*	87.2484668	81.42599309	6.005495209	18.38203807	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Erbb4	1	0
peak.161	chr1	69686884	69687284	401	*	48.78408897	46.39387979	7.206594251	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Ikzf2	3	0
peak.162	chr1	71641458	71641858	401	*	42.21700007	89.94731795	13.21208946	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Atic	3	2
peak.163	chr1	71945662	71946062	401	*	21.57757781	66.27697112	8.407693293	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Fn1	3	3
peak.164	chr1	72136099	72136499	401	*	319.911045	195.9904717	58.85385305	45.34236057	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Fn1	3	3
peak.165	chr1	72182521	72182921	401	*	91.93924459	72.90466824	4.804396167	8.578284432	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Fn1	3	3
peak.166	chr1	72391579	72391979	401	*	51.59855564	57.75564626	15.61428754	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	1	1	1	Xrcc5	3	3
peak.167	chr1	72454717	72455117	401	*	30.95913338	12.30858035	78.07143772	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	0	1	0	1	Xrcc5	3	3
peak.168	chr1	72489968	72490368	401	*	56.28933342	21.77671908	7.206594251	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Xrcc5	3	3
peak.169	chr1	72504551	72504951	401	*	64.73273344	29.35123007	12.01099042	23.28391489	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	1	0	Xrcc5	3	3
peak.170	chr1	72583008	72583408	401	*	61.91826676	75.74510985	24.02198084	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Smarcal1	0	0
peak.171	chr1	72748529	72748929	401	*	112.5786668	82.37280697	10.80989138	12.25469205	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Igfbp2	3	0
peak.172	chr1	72764275	72764675	401	*	15.94864447	87.10687633	7.206594251	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained	1	1	0	0	Igfbp2	3	0
peak.173	chr1	73169406	73169806	401	*	22.51573337	71.01104049	9.608792334	18.38203807	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Tnp1	3	0
peak.174	chr1	73826185	73826585	401	*	208.2705337	123.0858035	10.80989138	33.08766852	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Tnp1	3	0
peak.175	chr1	74284660	74285060	401	*	75.99060012	82.37280697	8.407693293	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Aamp	0	0
peak.176	chr1	74295404	74295804	401	*	88.18662236	92.78775957	9.608792334	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Pnkd	1	0
peak.177	chr1	74386842	74387242	401	*	81.61953346	64.38334338	22.82088179	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Ctdsp1	0	0
peak.178	chr1	74437711	74438111	401	*	153.8575114	101.3090844	10.80989138	26.9603225	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Cnot9	0	0
peak.179	chr1	74587996	74588396	401	*	74.11428901	67.223785	14.4131885	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Bcs1l	0	0
peak.180	chr1	74706059	74706459	401	*	26.2683556	110.7772232	6.005495209	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Cyp27a1	1	0
peak.181	chr1	74773060	74773460	401	*	46.90777785	76.69192373	7.206594251	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Wnt6	1	0
peak.182	chr1	74816776	74817176	401	*	43.15515562	50.18113528	7.206594251	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Cdk5r2	3	3
peak.183	chr1	74848625	74849025	401	*	273.0032671	247.1184209	22.82088179	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Cdk5r2	3	3
peak.184	chr1	74850986	74851386	401	*	100.3826446	88.05369021	4.804396167	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Cdk5r2	3	3
peak.185	chr1	74858889	74859289	401	*	188.569267	62.48971563	14.4131885	29.41126091	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	1	1	Cdk5r2	3	3
peak.186	chr1	74875365	74875765	401	*	29.08282227	54.91520464	10.80989138	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Cdk5r2	3	3
peak.187	chr1	75126859	75127259	401	*	70.36166678	33.13848556	62.45715017	19.60750727	k88n.gained	e80a.lost	k88n_unique	k88n.notDB	0	1	1	0	0	Nhej1	3	0
peak.188	chr1	75239821	75240221	401	*	73.17613345	115.5112925	13.21208946	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Dnajb2	3	1
peak.189	chr1	75317622	75318022	401	*	36.58806672	57.75564626	3.603297125	13.48016125	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	0	0	1	0	Dnpep	0	1
peak.190	chr1	75405543	75405943	401	*	112.5786668	137.2880116	6.005495209	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Gmppa	1	0
peak.191	chr1	75463760	75464160	401	*	212.0231559	147.7029642	28.826377	42.89142216	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Asic4	1	1
peak.192	chr1	75521259	75521659	401	*	127.5891558	120.2453619	16.81538659	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Stk11ip	1	0
peak.193	chr1	75909359	75909759	401	*	176.3732447	229.1289573	13.21208946	52.6951758	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Slc4a3	3	3
peak.194	chr1	76104318	76104718	401	*	57.22748898	81.42599309	22.82088179	44.11689136	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Slc4a3	3	3
peak.195	chr1	76118812	76119212	401	*	155.7338225	275.5228371	6.005495209	29.41126091	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Slc4a3	3	3
peak.196	chr1	76166507	76166907	401	*	116.3312891	156.2242891	20.41868371	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Slc4a3	3	3
peak.197	chr1	76453197	76453597	401	*	92.87740015	22.72353296	80.4736358	19.60750727	k88n.gained	e80a.lost	k88n_unique	k88n.notDB	0	0	1	0	0	Slc4a3	3	3
peak.198	chr1	76849409	76849809	401	*	30.02097783	100.3622706	21.61978275	18.38203807	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	1	Epha4	3	3
peak.199	chr1	77082898	77083298	401	*	16.88680003	59.64927401	4.804396167	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Epha4	3	3
peak.200	chr1	77101881	77102281	401	*	33.77360005	116.4581064	7.206594251	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Epha4	3	3
peak.201	chr1	77380163	77380563	401	*	10.31971113	15.14902197	111.7022109	14.70563045	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Epha4	3	3
peak.202	chr1	77456693	77457093	401	*	25.33020004	75.74510985	21.61978275	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Epha4	3	3
peak.203	chr1	77506265	77506665	401	*	9.38155557	18.93627746	88.88132909	14.70563045	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	0	1	0	Epha4	3	3
peak.204	chr1	77532248	77532648	401	*	5.628933342	17.04264972	64.85934826	11.02922284	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	0	1	1	Epha4	3	3
peak.205	chr1	77660462	77660862	401	*	179.1877114	204.5117966	73.26704155	42.89142216	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Epha4	3	3
peak.206	chr1	77662758	77663158	401	*	16.88680003	9.468138732	112.9033099	8.578284432	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	1	1	Epha4	3	3
peak.207	chr1	77673357	77673757	401	*	15.01048891	65.33015725	8.407693293	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Epha4	3	3
peak.208	chr1	78284061	78284461	401	*	25.33020004	51.12794915	9.608792334	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Pax3	1	1
peak.209	chr1	78488926	78489326	401	*	86.31031125	89.94731795	8.407693293	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Farsb	1	0
peak.210	chr1	78567427	78567827	401	*	429.6752451	341.7998082	70.86484347	74.75362148	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Acsl3	3	2
peak.211	chr1	78655575	78655975	401	*	69.42351122	107.9367815	12.01099042	23.28391489	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Acsl3	3	2
peak.212	chr1	79379584	79379984	401	*	14.07233336	7.574510985	91.28352718	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Kcne4	3	3
peak.213	chr1	80208782	80209182	401	*	65.67088899	77.6387376	8.407693293	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Fam124b	3	1
peak.214	chr1	80256670	80257070	401	*	63.79457788	53.0215769	9.608792334	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Cul3	3	3
peak.215	chr1	80404003	80404403	401	*	76.92875568	10.41495261	8.407693293	17.15656886	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	0	1	1	1	Cul3	3	3
peak.216	chr1	80413695	80414095	401	*	142.5996447	170.4264972	10.80989138	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Cul3	3	3
peak.217	chr1	80424651	80425051	401	*	197.012667	220.6076325	7.206594251	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Cul3	3	3
peak.218	chr1	80427504	80427904	401	*	267.3743338	256.5865596	6.005495209	37.98954534	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Cul3	3	3
peak.219	chr1	81163664	81164064	401	*	8.443400013	79.53236535	14.4131885	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained	1	0	0	0	Nyap2	1	0
peak.220	chr1	81327622	81328022	401	*	4.690777785	11.36176648	88.88132909	22.05844568	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	1	1	Gm9747	3	3
peak.221	chr1	82066204	82066604	401	*	119.1457557	52.07476303	20.41868371	26.9603225	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Gm9747	3	3
peak.222	chr1	82191650	82192050	401	*	197.012667	142.9688949	18.01648563	56.37158341	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Gm9747	3	3
peak.223	chr1	82746448	82746848	401	*	298.3334671	226.2885157	38.43516934	60.04799102	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	1	Mff	2	2
peak.224	chr1	83345077	83345477	401	*	118.2076002	58.70246014	36.03297125	30.63673011	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Sphkap	3	3
peak.225	chr1	83347972	83348372	401	*	199.8271337	151.4902197	36.03297125	69.85174466	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Sphkap	3	3
peak.226	chr1	83397524	83397924	401	*	43.15515562	64.38334338	54.04945688	29.41126091	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Sphkap	3	3
peak.227	chr1	83662109	83662509	401	*	211.0850003	151.4902197	128.5175975	44.11689136	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Pid1	3	3
peak.228	chr1	84286507	84286907	401	*	18.76311114	15.14902197	121.3110032	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Pid1	3	3
peak.229	chr1	84387510	84387910	401	*	70.36166678	11.36176648	9.608792334	7.352815227	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	1	1	0	1	Dner	3	3
peak.230	chr1	84416083	84416483	401	*	113.5168224	78.58555147	18.01648563	19.60750727	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Dner	3	3
peak.231	chr1	84549729	84550129	401	*	141.6614891	215.8735631	9.608792334	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Dner	3	3
peak.232	chr1	84838074	84838474	401	*	74.11428901	8.521324859	24.02198084	8.578284432	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.lost	1	1	0	1	Fbxo36	3	2
peak.233	chr1	84840022	84840422	401	*	34.71175561	33.13848556	8.407693293	13.48016125	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Fbxo36	3	2
peak.234	chr1	84849948	84850348	401	*	110.7023557	86.16006246	9.608792334	20.83297648	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Fbxo36	3	2
peak.235	chr1	86064163	86064563	401	*	85.37215569	74.79829598	18.01648563	20.83297648	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Psmd1	0	0
peak.236	chr1	86070087	86070487	401	*	59.10380009	92.78775957	6.005495209	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Htr2b	1	0
peak.237	chr1	86141087	86141487	401	*	125.7128446	168.5328694	9.608792334	22.05844568	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Armc9	1	1
peak.238	chr1	86156596	86156996	401	*	127.5891558	284.9909758	6.005495209	19.60750727	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Armc9	1	1
peak.239	chr1	86359277	86359677	401	*	96.63002238	92.78775957	12.01099042	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Ncl	0	0
peak.240	chr1	86487312	86487712	401	*	69.42351122	84.26643471	9.608792334	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Ptma	3	0
peak.241	chr1	86525197	86525597	401	*	39.4025334	45.44706591	3.603297125	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	0	1	0	0	Ptma	3	0
peak.242	chr1	86526350	86526750	401	*	106.9497335	122.1389896	14.4131885	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Ptma	3	0
peak.243	chr1	86535695	86536095	401	*	66.60904455	131.6071284	3.603297125	11.02922284	e80a.gained	e80a.notDB	e80a_shared	0	e80a.notDB	1	1	0	0	Pde6d	3	3
peak.244	chr1	86551832	86552232	401	*	101.3208002	99.41545668	13.21208946	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Pde6d	3	3
peak.245	chr1	86561787	86562187	401	*	62.85642232	32.19167169	15.61428754	19.60750727	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	0	1	0	1	Pde6d	3	3
peak.246	chr1	86576742	86577142	401	*	178.2495558	168.5328694	15.61428754	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Pde6d	3	3
peak.247	chr1	87432877	87433277	401	*	56.28933342	3.787255493	13.21208946	7.352815227	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	0	0	1	0	1	Kcnj13	2	2
peak.248	chr1	87574283	87574683	401	*	39.4025334	93.73457345	19.21758467	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Neu2	3	0
peak.249	chr1	87583074	87583474	401	*	17.82495558	96.57501506	7.206594251	1.225469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained	1	0	1	0	Inpp5d	3	3
peak.250	chr1	87585896	87586296	401	*	19.7012667	158.1179168	8.407693293	4.901876818	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained	1	1	0	1	Inpp5d	3	3
peak.251	chr1	87710875	87711275	401	*	256.1164671	65.33015725	8.407693293	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Atg16l1	3	0
peak.252	chr1	88968976	88969376	401	*	40.34068895	93.73457345	13.21208946	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	1	1	0	Arl4c	2	1
peak.253	chr1	89069878	89070278	401	*	69.42351122	69.11741274	12.01099042	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Sh3bp4	2	0
peak.254	chr1	89332336	89332736	401	*	55.35117787	106.9899677	7.206594251	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Agap1	3	3
peak.255	chr1	89464939	89465339	401	*	56.28933342	70.06422662	13.21208946	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Agap1	3	3
peak.256	chr1	89504144	89504544	401	*	35.64991117	56.80883239	13.21208946	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Agap1	3	3
peak.257	chr1	89576625	89577025	401	*	85.37215569	118.3517341	10.80989138	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Agap1	3	3
peak.258	chr1	89750943	89751343	401	*	75.05244456	67.223785	76.87033868	19.60750727	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Agap1	3	3
peak.259	chr1	89885709	89886109	401	*	89.12477792	78.58555147	4.804396167	9.803753636	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Agap1	3	3
peak.260	chr1	89893325	89893725	401	*	54.41302231	67.223785	8.407693293	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Agap1	3	3
peak.261	chr1	89898330	89898730	401	*	24.39204448	47.34069366	15.61428754	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Agap1	3	3
peak.262	chr1	89918217	89918617	401	*	70.36166678	103.2027122	12.01099042	6.127346023	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Agap1	3	3
peak.263	chr1	89922818	89923218	401	*	90.06293348	19.88309134	32.42967413	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	0	1	0	1	Agap1	3	3
peak.264	chr1	90015585	90015985	401	*	10.31971113	7.574510985	118.9088051	6.127346023	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	0	1	1	Asb18	1	3
peak.265	chr1	90353161	90353561	401	*	30.95913338	115.5112925	12.01099042	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Ackr3	3	2
peak.266	chr1	90733916	90734316	401	*	205.456067	168.5328694	18.01648563	37.98954534	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Col6a3	3	2
peak.267	chr1	91404337	91404737	401	*	18.76311114	49.23432141	2.402198084	6.127346023	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	1	0	0	Hes6	3	0
peak.268	chr1	91540326	91540726	401	*	43.15515562	63.4365295	6.005495209	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Asb1	0	1
peak.269	chr1	92174454	92174854	401	*	8.443400013	16.09583584	84.07693293	2.450938409	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Hdac4	3	3
peak.270	chr1	92180355	92180755	401	*	81.61953346	84.26643471	32.42967413	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	1	0	Hdac4	3	3
peak.271	chr1	92641877	92642277	401	*	81.61953346	83.31962084	8.407693293	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Cops9	1	0
peak.272	chr1	92906490	92906890	401	*	36.58806672	58.70246014	3.603297125	14.70563045	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Ankmy1	1	0
peak.273	chr1	93300220	93300620	401	*	85.37215569	144.8625226	8.407693293	17.15656886	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Mterf4	3	3
peak.274	chr1	93333673	93334073	401	*	44.09331118	86.16006246	19.21758467	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Mterf4	3	3
peak.275	chr1	93478290	93478690	401	*	48.78408897	59.64927401	7.206594251	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Hdlbp	0	0
peak.276	chr1	93523031	93523431	401	*	52.53671119	50.18113528	15.61428754	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Farp2	1	1
peak.277	chr1	93620844	93621244	401	*	29.08282227	81.42599309	8.407693293	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Farp2	1	1
peak.278	chr1	93634615	93635015	401	*	35.64991117	58.70246014	7.206594251	4.901876818	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Stk25	1	0
